,image_path,mask_path,class,scan,mask_quality
1002,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-667__x-10566_y-6589_w-207_h-116__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-667__x-10566_y-6589_w-207_h-116__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
1003,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-669__x-11854_y-6301_w-115_h-109__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-669__x-11854_y-6301_w-115_h-109__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
1004,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-671__x-13426_y-5925_w-185_h-210__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-671__x-13426_y-5925_w-185_h-210__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,bad
1005,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-674__x-13970_y-5203_w-137_h-109__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-674__x-13970_y-5203_w-137_h-109__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
1006,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-675__x-14035_y-4779_w-120_h-144__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-675__x-14035_y-4779_w-120_h-144__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
1007,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-677__x-13567_y-4900_w-161_h-93__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-677__x-13567_y-4900_w-161_h-93__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
1008,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-679__x-12700_y-4406_w-185_h-231__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-679__x-12700_y-4406_w-185_h-231__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
1009,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-681__x-13331_y-4361_w-105_h-154__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-681__x-13331_y-4361_w-105_h-154__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
1010,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-685__x-13139_y-3608_w-223_h-174__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-685__x-13139_y-3608_w-223_h-174__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
1011,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-686__x-13441_y-3845_w-124_h-144__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-686__x-13441_y-3845_w-124_h-144__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,bad
1012,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-687__x-13383_y-4015_w-126_h-149__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-687__x-13383_y-4015_w-126_h-149__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
1013,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-689__x-13948_y-4192_w-92_h-125__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-689__x-13948_y-4192_w-92_h-125__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
1014,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-68__x-22276_y-24678_w-131_h-192__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-68__x-22276_y-24678_w-131_h-192__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
1015,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-69__x-22415_y-24662_w-92_h-211__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-69__x-22415_y-24662_w-92_h-211__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
1016,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-73__x-22094_y-23910_w-166_h-250__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-73__x-22094_y-23910_w-166_h-250__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
1017,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-74__x-21925_y-24071_w-75_h-180__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-74__x-21925_y-24071_w-75_h-180__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
1018,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-75__x-22358_y-24271_w-172_h-174__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-75__x-22358_y-24271_w-172_h-174__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,disagree
1019,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-78__x-21538_y-23478_w-108_h-132__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-78__x-21538_y-23478_w-108_h-132__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
1020,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-79__x-21568_y-23871_w-137_h-185__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-79__x-21568_y-23871_w-137_h-185__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
1021,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-7__x-27793_y-26950_w-156_h-187__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-7__x-27793_y-26950_w-156_h-187__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
1022,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-83__x-21456_y-24411_w-110_h-168__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-83__x-21456_y-24411_w-110_h-168__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
1023,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-84__x-21642_y-24429_w-102_h-133__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-84__x-21642_y-24429_w-102_h-133__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
1024,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-85__x-21472_y-24824_w-172_h-170__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-85__x-21472_y-24824_w-172_h-170__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
1025,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-89__x-20943_y-25760_w-183_h-260__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-89__x-20943_y-25760_w-183_h-260__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
1026,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-90__x-21038_y-25507_w-157_h-137__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-90__x-21038_y-25507_w-157_h-137__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
1027,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-91__x-21215_y-25546_w-90_h-125__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-91__x-21215_y-25546_w-90_h-125__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
1028,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-94__x-21103_y-25859_w-119_h-102__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-94__x-21103_y-25859_w-119_h-102__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
1029,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-95__x-20962_y-26127_w-130_h-169__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-95__x-20962_y-26127_w-130_h-169__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,medium
1030,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-9__x-27304_y-26365_w-148_h-184__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01\MG_whole\ann-9__x-27304_y-26365_w-148_h-184__ds-1.png,MG_whole,2017-063_Iba1_Temporal pole_Batch 6.vsi - 20x_BF_01,good
1267,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-101__x-48148_y-35334_w-205_h-106__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-101__x-48148_y-35334_w-205_h-106__ds-1.png,MG_whole,2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01,good
1268,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-103__x-48472_y-35757_w-82_h-119__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-103__x-48472_y-35757_w-82_h-119__ds-1.png,MG_whole,2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01,medium
1269,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-105__x-48311_y-36239_w-170_h-194__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-105__x-48311_y-36239_w-170_h-194__ds-1.png,MG_whole,2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01,good
1270,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-111__x-48483_y-36469_w-114_h-149__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-111__x-48483_y-36469_w-114_h-149__ds-1.png,MG_whole,2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01,good
1271,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-112__x-48805_y-36638_w-102_h-111__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-112__x-48805_y-36638_w-102_h-111__ds-1.png,MG_whole,2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01,medium
1272,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-113__x-48666_y-36376_w-113_h-93__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-113__x-48666_y-36376_w-113_h-93__ds-1.png,MG_whole,2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01,medium
1273,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-114__x-48723_y-36206_w-121_h-68__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-114__x-48723_y-36206_w-121_h-68__ds-1.png,MG_whole,2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01,medium
1274,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-115__x-48957_y-36292_w-76_h-118__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-115__x-48957_y-36292_w-76_h-118__ds-1.png,MG_whole,2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01,good
1275,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-11__x-38848_y-27018_w-104_h-173__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-11__x-38848_y-27018_w-104_h-173__ds-1.png,MG_whole,2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01,good
1276,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-121__x-50071_y-35677_w-138_h-147__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-121__x-50071_y-35677_w-138_h-147__ds-1.png,MG_whole,2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01,good
1277,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-122__x-50202_y-35809_w-99_h-127__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-122__x-50202_y-35809_w-99_h-127__ds-1.png,MG_whole,2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01,medium
1278,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-123__x-50037_y-35910_w-134_h-131__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-123__x-50037_y-35910_w-134_h-131__ds-1.png,MG_whole,2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01,good
1279,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-124__x-50220_y-35964_w-155_h-138__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-124__x-50220_y-35964_w-155_h-138__ds-1.png,MG_whole,2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01,good
1280,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-125__x-49945_y-36071_w-138_h-188__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-125__x-49945_y-36071_w-138_h-188__ds-1.png,MG_whole,2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01,good
1281,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-127__x-49392_y-35584_w-132_h-180__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-127__x-49392_y-35584_w-132_h-180__ds-1.png,MG_whole,2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01,good
1282,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\images\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-133__x-50821_y-33507_w-160_h-98__ds-1.png,c:\Users\chris\Desktop\University\Thesis\AutomaticMicrogliaMorphologyAnalysis\AnnotationsData\Segmentations\masks\2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01\MG_whole\ann-133__x-50821_y-33507_w-160_h-98__ds-1.png,MG_whole,2018-104_Iba1_Tp_B8_C.vsi - 20x_BF_01,good
