rank,global_cell_id,scan_name,image_name,xmin,ymin,xmax,ymax,skeleton_length,num_junctions,num_components,num_end_nodes,num_start_nodes,total_nodes,end_to_start_ratio,soma_area,soma_perimeter,soma_circularity,cell_area,cell_perimeter,cell_convex_hull_area,cell_convex_hull_perimeter,cell_solidity,cell_convexity,cell_circularity,cell_convex_circularity,branch_area,branch_perimeter,sholl_min_radius,sholl_peak_radius,sholl_max_radius,sholl_peak,sholl_sum,min_dist_to_known,x_row_position
250,tile_x70656_y50688_gray_matter_cell_1,2017-026_Iba1_Temporal_pole_Batch_8,tile_x70656_y50688_gray_matter,296.97784,152.37518,495.05255,294.23468,316,8,4,11,3,14,3.6666666666666665,503,104.911687374115,0.5742884801864052,2541,798.3229365348816,11095.0,442.70845890045166,0.2290220820189274,0.5545480890503115,0.0501022598242768,0.7113798019665138,2130,755.9381605386734,18,89,125,11,316,3.0929744245188155,49771
251,tile_x22016_y27136_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_6,tile_x22016_y27136_gray_matter,46.39741,58.58883,104.97453,115.77503,45,2,3,4,4,8,1.0,539,87.84061968326569,0.8778248023871863,1382,187.82337474823,1583.0,149.74983382225037,0.8730259001895135,0.7972907207262369,0.4922872954276003,0.8870703852980794,843,187.82337474823,11,16,25,6,45,3.08989966961154,53740
252,tile_x23040_y41984_gray_matter_cell_1,2017-129_Iba1_Tp_B8_100,tile_x23040_y41984_gray_matter,234.36423,177.30502,367.71976,387.49277,347,8,3,11,2,13,5.5,857,111.5979790687561,0.8647250216862379,2532,726.3990565538406,13715.0,473.2419221401215,0.1846153846153846,0.6514902764126109,0.0603007928599991,0.7695542778034651,1675,813.9970356225967,14,55,174,12,347,3.0884552772050027,71862
253,tile_x2560_y57856_gray_matter_cell_0,2018-001_Iba1_Temporal_pole_Batch_6,tile_x2560_y57856_gray_matter,365.82678,211.34238,466.97852,394.48093,213,3,4,8,4,12,2.0,485,88.18376553058624,0.7837441699862052,1761,483.3036036491394,6901.5,347.3080962896347,0.2551619213214519,0.71861267672601,0.0947390778645853,0.7189911443852882,1276,560.3157962560654,13,40,83,8,213,3.0874753038278375,99042
254,tile_x58368_y24064_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_8,tile_x58368_y24064_gray_matter,381.13696,245.9365,414.31458,273.65982,1,0,1,0,0,0,0.0,572,95.35533845424652,0.7905254732895106,532,90.5269113779068,525.5,85.4381091594696,1.0123691722169363,0.9437868569579948,0.8157669190194669,0.9046473756301698,57,63.69848430156708,13,13,13,1,1,3.0827221437280903,66008
255,tile_x33280_y42496_gray_matter_cell_1,2016-020_Iba1_Temporal_pole_Batch_8,tile_x33280_y42496_gray_matter,157.18689,213.1378,298.5867,304.68958,142,4,3,7,2,9,3.5,1023,143.9827550649643,0.6201040087886764,838,347.3208485841751,3707.5,288.0102639198303,0.2260283209710047,0.8292340212051206,0.0872955641151226,0.561662066423368,349,251.9655101299286,10,61,68,8,142,3.082109276942168,19594
256,tile_x21504_y40960_gray_matter_cell_2,2017-129_Iba1_Tp_B8_100,tile_x21504_y40960_gray_matter,396.32587,150.17355,477.77533,244.77036,75,1,5,8,3,11,2.6666666666666665,1413,197.09545290470123,0.4570869433516449,1005,421.0609630346298,3251.0,226.82137298583984,0.3091356505690557,0.5386901016686866,0.071233776104981,0.7940701735488219,298,194.6518018245697,14,34,45,9,75,3.0780291986877453,71570
257,tile_x8704_y30720_gray_matter_cell_0,2017-160_Iba1_Temporal_pole_Batch_6,tile_x8704_y30720_gray_matter,4.792652,286.56274,130.9605,394.7506,235,5,2,6,3,9,2.0,666,98.18376553058624,0.8681699010385745,2392,523.2863587141037,6308.5,310.1564474105835,0.3791709598161211,0.592708833787958,0.1097721606098453,0.8240894310379453,1833,529.7716399431229,14,31,93,12,235,3.0774289675817044,93260
258,tile_x32256_y49664_gray_matter_cell_0,2018-001_Iba1_Temporal_pole_Batch_6,tile_x32256_y49664_gray_matter,278.3861,50.371292,367.21014,141.78345,108,1,6,5,6,11,0.8333333333333334,545,98.6690467596054,0.7034682504973274,1467,323.4629839658737,3319.5,233.6207025051117,0.4419340262087664,0.722248646941807,0.1761938723993706,0.7642930069408094,955,393.64674949646,6,25,53,6,108,3.075920389823274,102341
259,tile_x29184_y52224_gray_matter_cell_2,2018-001_Iba1_Temporal_pole_Batch_6,tile_x29184_y52224_gray_matter,446.8407,79.01572,480.8883,142.74173,50,1,2,3,3,6,1.0,339,66.76955199241638,0.9555482858688196,752,155.78174459934235,917.5,129.39004719257355,0.8196185286103542,0.830585429155091,0.3893987725584154,0.6886748045170178,440,204.30865597724917,11,16,35,6,50,3.073623421080379,100778
260,tile_x24064_y66560_gray_matter_cell_2,2017-129_Iba1_Tp_B8_100,tile_x24064_y66560_gray_matter,160.83932,66.80078,245.44016,151.81366,106,1,4,4,5,9,0.8,882,155.4385987520218,0.4587337614416351,710,357.1198381185532,3428.5,229.25749826431277,0.2070876476593262,0.6419623717128985,0.0699584632003079,0.8197226209200078,297,220.6518018245697,9,32,54,12,106,3.06830351310223,72101
261,tile_x30208_y11776_gray_matter_cell_1,2016-032_Iba1_Temporal_pole_Batch_8,tile_x30208_y11776_gray_matter,32.09767,124.97983,130.95515,254.88223,191,7,4,12,2,14,6.0,583,97.84061968326569,0.7653146544795458,2354,427.0609630346298,4735.5,292.46028900146484,0.4970963995354239,0.6848209373277454,0.1621946677413655,0.6957318658579723,1771,427.0609630346298,12,49,65,11,191,3.060120659747163,29047
262,tile_x24064_y23040_gray_matter_cell_3,2016-020_Iba1_Temporal_pole_Batch_8,tile_x24064_y23040_gray_matter,271.7345,341.0636,352.54657,381.24377,51,1,3,3,4,7,0.75,570,89.74011445045471,0.8894294012903403,1070,172.02438521385193,1221.0,144.9637405872345,0.8763308763308764,0.8426929729004582,0.4543741469537773,0.7301410302416701,508,215.37972366809845,14,16,42,4,51,3.0559448302376806,17767
263,tile_x56832_y27648_gray_matter_cell_1,2016-020_Iba1_Temporal_pole_Batch_8,tile_x56832_y27648_gray_matter,194.98616,121.07061,342.59686,243.7265,224,6,3,9,3,12,3.0,276,58.87005722522736,1.0007602112994176,1049,441.64674949646,5928.5,342.04395854473114,0.176941890866155,0.7744740767020472,0.0675826590921783,0.6367820903796164,775,480.3746713399887,9,40,101,6,224,3.0547821202247114,23919
264,tile_x28672_y28672_gray_matter_cell_0,2016-020_Iba1_Temporal_pole_Batch_8,tile_x28672_y28672_gray_matter,201.2118,324.89902,389.69055,437.80624,224,1,2,4,1,5,4.0,448,79.35533845424652,0.8939960120194609,1816,557.0020879507065,7216.0,372.7776733636856,0.2516629711751663,0.6692572279848898,0.0735549766418756,0.6525391932977693,1368,557.0020879507065,15,19,123,6,224,3.0537421268795857,18770
265,tile_x29696_y16384_gray_matter_cell_1,2017-014_Iba1_Temporal_pole_Batch_6,tile_x29696_y16384_gray_matter,368.8098,94.61683,457.3396,180.05371,167,1,5,6,5,11,1.2,472,80.42640614509583,0.9169687541932754,1475,334.14927566051483,4563.5,257.3232344388962,0.3232168291881231,0.7700846692851386,0.1660048728146828,0.8660638585873561,1003,334.14927566051483,13,18,76,6,167,3.053067965475625,34780
266,tile_x67072_y30720_gray_matter_cell_2,2017-026_Iba1_Temporal_pole_Batch_8,tile_x67072_y30720_gray_matter,36.84487,56.44796,66.69635,89.3093,0,0,0,0,0,0,0.0,553,89.11269783973694,0.8750962272991262,500,85.84061968326569,483.0,80.2803076505661,1.0351966873706004,0.9352251643427552,0.8526959104030711,0.941757176870207,78,63.11269783973694,0,0,0,0,0,3.0515810484736092,49395
267,tile_x10240_y58880_gray_matter_cell_0,2018-001_Iba1_Temporal_pole_Batch_6,tile_x10240_y58880_gray_matter,427.836,372.1764,509.7354,440.08215,116,3,2,5,1,6,5.0,425,87.84061968326569,0.6921624137561302,787,291.4213538169861,3032.5,216.7188793420792,0.2595218466611707,0.7436616311863666,0.1164506329906728,0.8113667028226814,498,243.37972366809845,18,46,53,19,116,3.0502261601368437,93636
268,tile_x8192_y45568_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_6,tile_x8192_y45568_gray_matter,252.4817,175.89865,369.15454,314.4171,215,9,2,12,2,14,6.0,338,68.5269113779068,0.90449099728962,1273,467.1442233324051,5039.5,293.5133774280548,0.2526044250421669,0.6283142609240828,0.0733054564222208,0.7350916911858877,935,510.84270763397217,11,37,60,23,215,3.0440302606090945,62211
269,tile_x13824_y44544_gray_matter_cell_1,2017-014_Iba1_Temporal_pole_Batch_6,tile_x13824_y44544_gray_matter,49.253,8.356514,124.963036,124.37177,104,2,4,5,4,9,1.25,417,83.25483322143555,0.7560090749213398,865,290.0071402788162,2780.5,228.78216934204104,0.3110951267757597,0.7888846085723517,0.1292434641010398,0.6675570948926064,560,310.3919162750244,12,19,72,7,104,3.042721266880191,32348
270,tile_x44544_y35328_gray_matter_cell_0,2017-026_Iba1_Temporal_pole_Batch_8,tile_x44544_y35328_gray_matter,308.52094,300.14307,411.6153,387.07324,117,2,3,5,3,8,1.6666666666666667,471,89.5979790687561,0.7372832086199067,717,262.14927566051483,3110.5,258.33766281604767,0.2305095643787172,0.9854601435198956,0.1311087556612841,0.585685695708684,437,234.5929267406464,12,13,96,6,117,3.0349193295245254,46372
271,tile_x11776_y46080_gray_matter_cell_0,2017-160_Iba1_Temporal_pole_Batch_6,tile_x11776_y46080_gray_matter,225.48573,373.95453,375.7245,510.0694,153,1,3,4,3,7,1.3333333333333333,474,86.66904675960541,0.7929762237179708,1005,318.634556889534,5547.5,323.04981338977814,0.1811626858945471,1.0138568036792532,0.1243913486944296,0.6679872697219427,556,328.8771975040436,12,18,74,6,153,3.0310816708646877,81849
272,tile_x14336_y55808_gray_matter_cell_0,2017-160_Iba1_Temporal_pole_Batch_6,tile_x14336_y55808_gray_matter,109.144806,166.26439,252.6759,358.6936,257,9,3,7,4,11,1.75,1209,197.13708305358887,0.3909304617372697,2522,564.9432128667831,8231.5,392.6431633234024,0.3063840126343923,0.6950135064566036,0.0992991098426075,0.67095403135771,1376,684.5828220844269,28,48,91,15,257,3.024311196299586,82401
273,tile_x36352_y37376_gray_matter_cell_0,2017-160_Iba1_Temporal_pole_Batch_6,tile_x36352_y37376_gray_matter,383.93872,211.33456,467.15118,345.1957,255,17,2,5,4,9,1.25,413,88.08326029777527,0.6689184170457789,2005,336.9777027368545,2996.0,279.13723599910736,0.6692256341789052,0.8283552108404195,0.2218819175283937,0.4831879837356915,1636,417.64674949646,10,21,65,13,255,3.0146900274737893,87395
274,tile_x70656_y20992_gray_matter_cell_3,2017-063_Iba1_Temporal_pole_Batch_6,tile_x70656_y20992_gray_matter,252.71942,219.05952,418.62006,305.352,307,6,3,9,3,12,3.0,479,87.74011445045471,0.7818959872234671,2355,708.7838325500488,8295.0,373.0092618465424,0.2839059674502712,0.5262666058628014,0.0589078497077407,0.749181463492498,1876,782.0386657714844,10,43,129,9,307,3.014362825101982,60574
275,tile_x75264_y74752_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x75264_y74752_gray_matter,295.23602,50.578415,405.6043,123.883896,143,3,6,7,6,13,1.1666666666666667,730,103.84061968326569,0.8507426031768806,1702,400.534051656723,3850.5,258.5922636985779,0.4420205168159979,0.6456186749390385,0.133318534838636,0.7235956307813006,979,452.57568180561066,13,44,60,8,143,3.0141828114103357,12513
276,tile_x4608_y28672_gray_matter_cell_0,2017-014_Iba1_Temporal_pole_Batch_6,tile_x4608_y28672_gray_matter,244.18991,20.66388,385.67355,185.91153,335,8,3,11,3,14,3.6666666666666665,497,84.66904675960541,0.8711980849745566,1984,707.6122596263885,9862.5,392.24532318115234,0.2011660329531052,0.5543223959803262,0.049792144878961,0.8055292816792183,1491,761.8965303897858,12,98,106,13,335,3.0111290086779667,38051
277,tile_x10752_y26624_gray_matter_cell_1,2017-014_Iba1_Temporal_pole_Batch_6,tile_x10752_y26624_gray_matter,131.7107,275.02393,269.8805,431.36108,316,4,5,8,4,12,2.0,454,97.5979790687561,0.5989410325467549,840,510.41630148887634,10275.0,406.61438751220703,0.0817518248175182,0.7966328393629264,0.0405172608619652,0.7809553628155977,572,419.9898953437805,9,63,142,6,316,3.0078890930439997,31777
278,tile_x32256_y59904_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x32256_y59904_gray_matter,106.42457,39.56642,204.93304,243.06886,303,9,5,12,4,16,3.0,771,143.1959581375122,0.4725009898497714,2220,665.9137753248215,9010.0,417.0378477573395,0.246392896781354,0.6262640347902632,0.0629110365059321,0.6510040850175487,1512,700.1980460882187,18,66,102,10,303,3.0068244914185005,2957
279,tile_x10752_y26624_gray_matter_cell_1,2017-026_Iba1_Temporal_pole_Batch_8,tile_x10752_y26624_gray_matter,190.29553,274.92493,267.72754,341.5116,79,2,5,6,4,10,1.5,408,78.42640614509583,0.8335763777036668,873,230.7939372062683,1991.0,182.3154764175415,0.4384731290808639,0.7899491582164051,0.2059564112282394,0.7527210316086963,466,296.9777027368545,9,30,56,4,79,3.006420741672315,43142
280,tile_x34304_y24576_gray_matter_cell_4,2018-001_Iba1_Temporal_pole_Batch_6,tile_x34304_y24576_gray_matter,59.092133,310.90628,158.19176,392.4144,101,3,3,5,2,7,2.5,580,113.49747383594512,0.56580328797573,1147,320.04877042770386,3023.0,232.2623587846756,0.3794244128349321,0.7257092676040809,0.1407151817053677,0.7041907996097699,640,296.0071402788162,22,36,75,4,101,3.00634101964506,103103
281,tile_x29184_y36352_gray_matter_cell_0,2016-020_Iba1_Temporal_pole_Batch_8,tile_x29184_y36352_gray_matter,106.00232,6.4334106,282.42084,189.98505,310,8,4,11,3,14,3.6666666666666665,561,87.69848430156708,0.9166183564464012,2315,626.9432128667831,10251.5,426.7581014633178,0.225820611617812,0.68069658097407,0.074012393476275,0.7073489794271288,1754,626.9432128667831,14,64,118,19,310,3.0029187747141908,18868
282,tile_x30208_y39424_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_8,tile_x30208_y39424_gray_matter,345.36206,40.17242,397.56604,108.03461,59,0,3,2,4,6,0.5,471,88.42640614509583,0.7569493526087178,829,172.16652059555054,1672.0,165.22228407859802,0.4958133971291866,0.95966558136314,0.351452785090432,0.7696776821348918,485,198.0660153627396,10,27,34,8,59,2.99974370139071,64051
283,tile_x49152_y59392_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_6,tile_x49152_y59392_gray_matter,171.26514,196.04626,261.83386,312.06528,98,3,5,7,4,11,1.75,352,75.35533845424652,0.7789767183969449,1014,236.75230705738068,1956.5,181.2136368751526,0.5182724252491694,0.7654144499264904,0.2273313754317707,0.7487002241797512,683,268.8944424390793,11,20,40,8,98,2.998710307070748,57493
284,tile_x31232_y18944_gray_matter_cell_0,2018-001_Iba1_Temporal_pole_Batch_6,tile_x31232_y18944_gray_matter,132.26816,95.17332,310.9613,230.96262,347,5,6,11,6,17,1.8333333333333333,1267,182.02438521385196,0.4805375536360187,3606,744.7249574661255,15232.0,463.4042514562607,0.2367384453781512,0.6222488541715605,0.0817040848275111,0.8913469183433822,2386,856.8082177639008,11,44,120,15,347,2.9982317904683575,101751
285,tile_x51200_y51712_gray_matter_cell_2,2017-026_Iba1_Temporal_pole_Batch_8,tile_x51200_y51712_gray_matter,168.42984,155.77261,253.00467,246.9631,113,4,5,8,6,14,1.3333333333333333,585,115.84061968326569,0.5478276975540309,1126,342.19090580940247,3242.5,229.52931571006772,0.3472629144178874,0.6707639268412168,0.1208401700511459,0.7734166636126937,597,320.04877042770386,19,32,48,11,113,2.9927712506044992,47374
286,tile_x34304_y48640_gray_matter_cell_2,2017-063_Iba1_Temporal_pole_Batch_8,tile_x34304_y48640_gray_matter,256.5659,105.562836,366.9551,248.37323,310,13,3,15,3,18,5.0,499,101.0538227558136,0.614051668191441,2202,654.6416971683502,7476.0,331.9768109321594,0.2945425361155698,0.5071122300460292,0.0645683740911085,0.8524396840033762,1726,690.3401814699173,17,39,66,18,310,2.9920778762775813,64283
287,tile_x44032_y62976_gray_matter_cell_1,2014-048_Iba1_Temporal_pole_Batch_8,tile_x44032_y62976_gray_matter,242.1511,100.49945,302.26675,193.72552,73,1,2,3,2,5,1.5,351,73.35533845424652,0.8196973480718576,1167,243.52185904979703,1998.5,198.9719921350479,0.5839379534650988,0.8170600902581018,0.2472890117835514,0.6343517177952273,816,313.4629839658737,10,18,70,3,73,2.9913881825230413,5497
288,tile_x49664_y8192_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x49664_y8192_gray_matter,62.888813,313.17188,176.40752,444.96826,180,5,6,9,7,16,1.2857142857142858,838,145.53910398483276,0.4971580649232595,2262,515.3868639469147,6419.0,312.66388642787933,0.3523913382146751,0.6066586253934559,0.1070128115115654,0.8251288951772151,1428,627.369619011879,16,38,70,11,180,2.9894461898647893,6789
289,tile_x27136_y64000_gray_matter_cell_1,2014-048_Iba1_Temporal_pole_Batch_8,tile_x27136_y64000_gray_matter,151.40384,109.86156,185.91647,136.91435,3,0,1,1,1,2,1.0,310,65.69848430156708,0.9025283594841396,459,81.35533845424652,441.5,77.36021196842194,1.0396375990939977,0.9508928785531215,0.8714659785744995,0.9270545074362784,168,118.81118214130402,11,11,13,1,3,2.9868562416663904,2091
290,tile_x86016_y23040_gray_matter_cell_0,2016-020_Iba1_Temporal_pole_Batch_8,tile_x86016_y23040_gray_matter,221.43668,400.80164,257.17532,459.33032,14,0,2,2,2,4,1.0,747,108.08326029777528,0.803551271619099,710,136.56854152679443,855.0,125.42907643318176,0.8304093567251462,0.9184331547435678,0.4783732317340648,0.6829352503724191,82,64.5269113779068,18,23,31,2,14,2.9867396744545163,28349
291,tile_x15872_y38912_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_8,tile_x15872_y38912_gray_matter,190.11899,301.3509,240.83017,360.6427,28,0,3,3,3,6,1.0,560,96.42640614509584,0.7568432284366082,1364,162.61017167568207,1422.0,140.90402030944824,0.959212376933896,0.8665141845522083,0.648229539452421,0.9000418238428717,819,224.30865597724917,12,12,29,4,28,2.985917354487061,62970
292,tile_x20992_y58368_gray_matter_cell_1,2014-048_Iba1_Temporal_pole_Batch_8,tile_x20992_y58368_gray_matter,260.71265,229.72522,336.7602,365.08258,224,9,2,7,1,8,7.0,329,67.69848430156708,0.902085851240661,2306,487.24472856521606,4223.0,299.03732419013977,0.5460573052332465,0.613731266155945,0.1220604223894894,0.5934445551497252,1997,493.1442233324051,14,24,89,18,224,2.9825623755458386,1098
293,tile_x26112_y10240_gray_matter_cell_2,2017-063_Iba1_Temporal_pole_Batch_8,tile_x26112_y10240_gray_matter,128.10007,39.379807,276.92734,212.64462,319,8,4,8,4,12,2.0,309,65.11269783973694,0.9158766003801035,1748,506.3746713399887,10671.0,421.4288353919983,0.1638084528160434,0.8322470677231872,0.0856657741089385,0.7550339637250303,1464,563.2447285652161,9,69,119,10,319,2.9808259387219818,63642
294,tile_x50176_y24064_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_6,tile_x50176_y24064_gray_matter,261.90247,196.41623,344.5069,269.23837,109,5,3,8,3,11,2.6666666666666665,443,77.35533845424652,0.9303213954935948,1183,290.4924215078354,2292.5,186.08738839626312,0.516030534351145,0.640592919534198,0.1761671770028113,0.8319272051239293,740,368.9188276529312,11,15,49,8,109,2.978681251980313,57590
295,tile_x8704_y7168_gray_matter_cell_0,2016-020_Iba1_Temporal_pole_Batch_8,tile_x8704_y7168_gray_matter,234.57977,144.00195,346.97113,296.15485,139,4,5,9,5,14,1.8,1458,234.20815074443817,0.3340130060249629,1138,560.1147857904434,9517.5,387.505331158638,0.1195692146046756,0.6918319976355989,0.0455824906558329,0.7964846052398372,458,309.90663504600525,23,40,104,11,139,2.970710508128017,28482
296,tile_x26112_y47104_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x26112_y47104_gray_matter,356.7698,415.77124,466.34152,481.70648,115,2,6,8,6,14,1.3333333333333333,485,81.5979790687561,0.9153618267587508,1192,304.73506212234497,2543.5,222.70243644714355,0.4686455671319048,0.7308067371575806,0.1613025627188003,0.6444536224483728,717,336.29141104221344,11,17,69,8,115,2.9663981255856346,1927
297,tile_x84480_y41472_gray_matter_cell_1,2017-129_Iba1_Tp_B8_100,tile_x84480_y41472_gray_matter,407.35513,184.28802,467.53,257.23132,62,1,1,2,1,3,2.0,377,70.76955199241638,0.9459285240363092,441,126.08326029777528,1401.0,154.43713474273682,0.3147751605995717,1.224882148335927,0.3486049846113752,0.7381498368534641,133,127.9827550649643,13,40,55,5,62,2.965713833685942,80665
298,tile_x45568_y10240_gray_matter_cell_3,2017-026_Iba1_Temporal_pole_Batch_8,tile_x45568_y10240_gray_matter,161.20126,298.03152,241.59848,361.34818,76,0,5,5,5,10,1.0,340,67.69848430156708,0.93224677635813,658,187.3380935192108,1663.5,178.85325694084167,0.395551547941088,0.9547084289213232,0.2356044913336777,0.6534900252785343,348,211.23758828639984,11,15,49,7,76,2.964858692431587,46482
299,tile_x59392_y34304_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_8,tile_x59392_y34304_gray_matter,333.9983,372.0046,424.13806,424.05014,69,1,4,5,3,8,1.6666666666666667,410,74.18376553058624,0.9362158135732506,991,209.5807341337204,1505.0,159.51711308956146,0.6584717607973422,0.7611248894079335,0.2835181092177014,0.7432446665478432,581,209.5807341337204,11,13,33,5,69,2.9617484476852596,66128
300,tile_x67584_y2560_gray_matter_cell_2,2017-014_Iba1_Temporal_pole_Batch_6,tile_x67584_y2560_gray_matter,36.109573,306.3792,116.26248,509.10785,164,3,2,5,2,7,2.5,1374,203.5391039848328,0.4167742513505437,1245,436.9360725879669,6355.0,431.5556576251984,0.1959087332808812,0.987686036241182,0.0819489539017574,0.428797050996952,589,257.9238799810409,44,118,128,25,164,2.9605684968705948,39758
301,tile_x73728_y25088_gray_matter_cell_1,2017-129_Iba1_Tp_B8_100,tile_x73728_y25088_gray_matter,145.78293,110.06338,308.02597,328.72452,466,9,3,12,3,15,4.0,456,78.18376553058624,0.9374358110518264,2174,718.7249574661255,16980.5,501.8378752470017,0.1280292099761491,0.6982335454389087,0.0528863935072212,0.8472927038274078,1721,785.2518688440323,11,92,132,11,466,2.9597199371838943,79535
302,tile_x8704_y15872_gray_matter_cell_1,2017-063_Iba1_Temporal_pole_Batch_8,tile_x8704_y15872_gray_matter,187.24887,122.104866,229.15762,163.72339,18,2,1,0,2,2,0.0,945,126.76955199241638,0.7389443987312576,726,115.39696860313416,803.0,107.49070239067078,0.9041095890410958,0.931486361312886,0.685105862779848,0.8733405147259055,95,52.041630148887634,12,17,23,5,18,2.9592533421191463,68994
303,tile_x79360_y23552_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_6,tile_x79360_y23552_gray_matter,347.18085,51.71873,468.61108,101.57332,83,1,3,5,4,9,1.25,742,102.56854152679443,0.8863095096337188,1185,270.83556735515594,2095.0,213.81787931919095,0.5656324582338902,0.7894748884248437,0.2030097142053561,0.575845338658127,487,325.8477599620819,15,22,51,6,83,2.959199733807352,61841
304,tile_x66048_y39424_gray_matter_cell_2,2017-160_Iba1_Temporal_pole_Batch_6,tile_x66048_y39424_gray_matter,25.753807,56.627754,101.86341,202.70953,187,5,4,10,3,13,3.333333333333333,572,103.01219260692596,0.6773741677424451,1391,451.7472547292709,4356.0,294.441831111908,0.3193296602387511,0.6517844392620935,0.0856536648821622,0.6313914771734758,890,464.2325359582901,13,32,82,9,187,2.9587453474025756,91595
305,tile_x5120_y17408_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x5120_y17408_gray_matter,4.924408,281.78128,138.38608,478.6743,232,6,3,9,2,11,4.5,446,77.01219260692596,0.9449868086027682,1661,531.345233798027,11195.5,438.3033494949341,0.1483631816354785,0.8248937256140709,0.0739308871956668,0.7323248633953475,1216,591.0437180995941,13,48,114,11,232,2.9483786030433525,7162
306,tile_x26624_y27648_gray_matter_cell_1,2017-014_Iba1_Temporal_pole_Batch_6,tile_x26624_y27648_gray_matter,446.02277,410.57123,484.93646,439.92578,0,0,0,0,0,0,0.0,370,70.5269113779068,0.9347637413237564,544,87.25483322143555,519.5,83.9282523393631,1.0471607314725695,0.9618751104178924,0.8979037352788304,0.9267851285464618,183,136.36753106117249,0,0,0,0,0,2.9483512257201356,34274
307,tile_x46592_y11264_gray_matter_cell_1,2017-014_Iba1_Temporal_pole_Batch_6,tile_x46592_y11264_gray_matter,173.23755,47.051582,293.10532,279.8935,299,4,4,7,3,10,2.333333333333333,426,91.01219260692596,0.6462793933668318,1572,559.3868639469147,14122.5,506.568324804306,0.111311736590547,0.9055777985740812,0.0631303036794823,0.6915847159729919,1239,552.8010774850845,12,75,112,7,299,2.945926208736063,38096
308,tile_x82944_y25600_gray_matter_cell_0,2016-020_Iba1_Temporal_pole_Batch_8,tile_x82944_y25600_gray_matter,315.4204,192.31702,440.89685,345.9297,249,8,2,11,2,13,5.5,689,99.49747383594512,0.8745909457229881,1899,519.345233798027,6710.0,307.65988290309906,0.28301043219076,0.5923995502050717,0.0884753986478309,0.8908214039440394,1212,600.0142805576324,17,33,90,9,249,2.941368460333222,28035
309,tile_x21504_y30720_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_6,tile_x21504_y30720_gray_matter,285.90576,59.459476,382.9546,138.34393,93,0,4,4,4,8,1.0,472,83.5979790687561,0.8487119265269781,910,208.99494767189023,2899.0,220.74671626091003,0.3139013452914798,1.0562299171340226,0.2618060519117119,0.7476004869085605,439,284.3502861261368,13,18,59,5,93,2.9365459809300614,53666
310,tile_x33280_y53248_gray_matter_cell_0,2016-020_Iba1_Temporal_pole_Batch_8,tile_x33280_y53248_gray_matter,146.73804,74.24402,330.3733,242.00705,261,5,6,10,7,17,1.4285714285714286,988,172.85281229019165,0.4155410271216909,1617,590.4995617866516,10061.0,416.3278139829636,0.1607196103767021,0.7050433919430806,0.0582747909996282,0.7294241881969361,1017,553.2863587141037,10,44,85,11,261,2.9343057166500652,19615
311,tile_x29184_y36352_gray_matter_cell_1,2016-020_Iba1_Temporal_pole_Batch_8,tile_x29184_y36352_gray_matter,80.56823,248.14374,240.98682,395.6269,311,8,1,10,0,10,0.0,219,52.62741661071777,0.9936418513180698,1473,455.1614682674408,5098.5,307.48121750354767,0.2889085025007355,0.6755431620210871,0.0893473408216071,0.6776650745665709,1473,455.1614682674408,36,57,121,20,311,2.9234137594456286,18869
312,tile_x38400_y25088_gray_matter_cell_0,2017-129_Iba1_Tp_B8_100,tile_x38400_y25088_gray_matter,95.65402,55.04609,241.88315,221.3858,226,7,3,10,3,13,3.333333333333333,873,131.53910398483276,0.6340366304822577,2270,629.5289993286133,9508.5,388.5170465707779,0.2387337645264763,0.6171551222979841,0.0719787399612541,0.7915925851895931,1436,654.6000670194626,27,43,114,10,226,2.920041496192593,74867
313,tile_x12800_y51200_gray_matter_cell_1,2018-001_Iba1_Temporal_pole_Batch_6,tile_x12800_y51200_gray_matter,224.83379,170.68741,364.16266,291.65082,197,4,3,7,3,10,2.333333333333333,818,113.15432798862456,0.8028248895268248,2664,555.2863587141037,8721.5,366.6762294769287,0.305452043799805,0.6603371822892495,0.1085700593558752,0.8151462508763286,1846,555.2863587141037,13,56,103,9,197,2.917784602886864,94270
